59566300260,0.051,116.439694,39.870308,116.439762,39.870763
59566300261,0.009,116.43927,39.870181,116.439369,39.870171
59566300262,0.033,116.439369,39.870171,116.439694,39.870308
59566300263,0.032,116.406609,39.906011,116.406979,39.906031
59566300264,0.117,116.407059,39.904981,116.406979,39.906031
59566300265,0.033,116.406681,39.904943,116.407059,39.904981
59566300266,0.054,116.407085,39.904493,116.407059,39.904981
59566300267,0.032,116.406708,39.90447,116.407085,39.904493
59566300268,0.065,116.406723,39.903887,116.406708,39.90447
59566300269,0.066,116.407093,39.903898,116.407085,39.904493
59566300270,0.032,116.406723,39.903887,116.407093,39.903898
59566300271,0.121,116.435387,39.913206,116.436794,39.913228
59566300273,0.126,116.387627,39.878054,116.387474,39.879158
59566300274,0.154,116.387474,39.878049,116.385693,39.878207
59566300277,0.014,116.448715,39.86882,116.448841,39.868746
59566300278,0.053,116.40176,39.865501,116.401138,39.865514
59566300279,0.011,116.419148,39.86543,116.419018,39.865412
59566300280,0.095,116.419018,39.865412,116.417904,39.865395
59566300281,0.085,116.402748,39.8654,116.40176,39.865501
59566300282,0.055,116.403381,39.865336,116.402748,39.8654
59566300283,0.086,116.416744,39.865356,116.415737,39.865326
59566300284,0.061,116.404087,39.865265,116.403381,39.865336
59566300285,0.129,116.413788,39.865273,116.412277,39.865237
59566300286,0.048,116.411099,39.865196,116.410538,39.865181
59566300287,0.105,116.401856,39.864749,116.401138,39.865514
59566300288,0.025,116.430775,39.863312,116.430718,39.863528
59566300289,0.152,116.405556,39.861109,116.404453,39.862178
59566300290,0.124,116.406471,39.860245,116.405556,39.861109
59566300291,0.195,116.432037,39.859609,116.431938,39.861366
59566300292,0.025,116.432785,39.855652,116.432835,39.855426
59566300293,0.114,116.414349,39.854612,116.415405,39.853984
59566300294,0.081,116.433674,39.851377,116.433674,39.850644
59566300295,0.005,116.423691,39.84967,116.423744,39.84967
59566300296,0.161,116.421814,39.849719,116.423691,39.84967
59566300297,0.065,116.425739,39.849655,116.426502,39.84964
59566300298,0.17,116.426502,39.84964,116.42849,39.849617
59566300299,0.1,116.42849,39.849617,116.429653,39.849602
59566300300,0.103,116.429653,39.849602,116.430859,39.849576
59566300301,0.12,116.433674,39.850644,116.433613,39.849566
59566300302,0.058,116.432934,39.849564,116.433613,39.849566
59566300303,0.093,116.42849,39.849617,116.428459,39.848775
59566300304,0.022,116.410275,39.8573,116.410091,39.85744
59566300305,0.15,116.42857,39.854202,116.428566,39.852854
59566300306,0.156,116.428566,39.852854,116.428528,39.851453
59566300307,0.152,116.405087,39.848203,116.404472,39.84949
59566300308,0.085,116.406559,39.845289,116.406178,39.845996
59566300309,0.151,116.428391,39.84389,116.428337,39.842534
59566300310,0.106,116.42062,39.842428,116.421856,39.842476
59566300311,0.07,116.417,39.842336,116.417812,39.842356
59566300312,0.15,116.413834,39.842285,116.412079,39.842278
59566300313,0.006,116.411293,39.842275,116.411221,39.842275
59566300314,0.05,116.411221,39.842275,116.410641,39.84227
59566300315,0.106,116.428337,39.842534,116.428326,39.841576
59566300316,0.145,116.407841,39.842232,116.407673,39.840953
59566300317,0.095,116.407673,39.840953,116.407185,39.840185
59566300327,0.122,116.394398,39.838529,116.3932,39.839119
59566300329,0.142,116.397183,39.83784,116.395546,39.837982
59566300335,0.06,116.484188,39.860057,116.484875,39.860169
59566300336,0.069,116.482014,39.859693,116.482807,39.859825
59566300337,0.089,116.475941,39.858696,116.476955,39.858859
59566300338,0.079,116.474003,39.858887,116.474892,39.858693
59566300339,0.091,116.474892,39.858693,116.475941,39.858696
59566300340,0.055,116.448334,39.858757,116.448975,39.858691
59566300341,0.068,116.455605,39.858254,116.456402,39.858241
59566300342,0.011,116.455471,39.858254,116.455605,39.858254
59566300344,0.06,116.456402,39.858241,116.4571,39.858226
59566300345,0.049,116.464088,39.858266,116.46352,39.858187
59566300347,0.061,116.447632,39.858831,116.448334,39.858757
59566300348,0.125,116.472248,39.874293,116.470795,39.8744
59566300349,0.177,116.481915,39.871099,116.479843,39.871109
59566300350,0.081,116.493046,39.881297,116.493828,39.880882
59566300352,0.366,116.436794,39.913228,116.441071,39.913302
59566300354,0.161,116.406723,39.902433,116.406723,39.903887
59566300356,0.188,116.413601,39.868685,116.413696,39.866992
59566300357,0.16,116.407066,39.902458,116.407093,39.903898
59566300358,0.013,116.421738,39.865583,116.421589,39.86558
59566300359,0.167,116.415737,39.865326,116.413788,39.865273
59566300360,0.11,116.415405,39.853984,116.41642,39.853371
59566300361,0.063,116.403347,39.907893,116.403324,39.908457
59566300362,0.202,116.406979,39.906031,116.40686,39.907852
59566300363,0.204,116.406609,39.906011,116.406483,39.907842
59566300364,0.121,116.456055,39.876211,116.454643,39.876213
59566300365,0.076,116.456539,39.913419,116.455647,39.913404
59566300366,0.078,116.450272,39.913401,116.449356,39.913368
59566300367,0.236,116.441071,39.913302,116.443825,39.91334
59566300368,0.236,116.446583,39.913345,116.443825,39.91334
59566300369,0.249,116.414238,39.856857,116.414349,39.854612
59566300370,0.086,116.432095,39.858836,116.432037,39.859609
59566300371,0.11,116.457348,39.866758,116.458393,39.866186
59566300372,0.052,116.458477,39.866249,116.458981,39.865987
59566300373,0.052,116.432095,39.858836,116.432152,39.858368
59566300374,0.053,116.414177,39.857333,116.414127,39.856857
59566300376,0.078,116.391739,39.907567,116.391926,39.908221
59566300377,0.017,116.42696,39.908485,116.426964,39.90833
59566300380,0.148,116.394245,39.90285,116.395973,39.902903
59566300381,0.221,116.391869,39.903384,116.394245,39.90285
59566300382,0.085,116.387951,39.902049,116.388947,39.902039
59566300383,0.24,116.385151,39.901965,116.387951,39.902049
59566300385,0.147,116.394302,39.901876,116.396019,39.901932
59566300386,0.038,116.39386,39.901845,116.394302,39.901876
59566300387,0.147,116.388947,39.902039,116.390644,39.901838
59566300388,0.058,116.39172,39.901805,116.391689,39.902326
59566300389,0.092,116.390644,39.901838,116.39172,39.901805
59566300390,0.183,116.39172,39.901805,116.39386,39.901845
59566300391,0.077,116.39175,39.901113,116.39172,39.901805
59566300392,0.102,116.407066,39.902458,116.40826,39.902504
59566300393,0.03,116.406723,39.902433,116.407066,39.902458
59566300394,0.202,116.411697,39.902593,116.41404,39.902341
59566300395,0.23,116.404068,39.902112,116.406723,39.902433
59566300396,0.084,116.403091,39.902054,116.404068,39.902112
59566300397,0.077,116.402191,39.902044,116.403091,39.902054
59566300398,0.111,116.400898,39.902034,116.402191,39.902044
59566300399,0.169,116.441078,39.911779,116.441071,39.913302
59566300400,0.178,116.4203,39.88706,116.422356,39.887281
59566300401,0.184,116.440567,39.881444,116.442715,39.881503
59566300402,0.064,116.439823,39.881424,116.440567,39.881444
59566300403,0.096,116.438702,39.881391,116.439823,39.881424
